sample,species,call_type,start,end,aug_method
FR002A_00044660_20250403T050000_16kHz_1830_1860_noise_4c5d496d.wav,Masked Owl,chattering,3.19,9.59,noise
FR002A_00044660_20250403T050000_16kHz_1830_1860_stretch_61b946bb.wav,Masked Owl,chattering,3.19,9.59,stretch
FR002A_00044660_20250403T050000_16kHz_1790_1820_pitch_35ee241b.wav,Masked Owl,chattering,2.58,11.13,pitch
FR002A_00044660_20250403T050000_16kHz_1790_1820_pitch_79370674.wav,Masked Owl,chattering,2.58,11.13,pitch
FR002A_00044660_20250403T050000_16kHz_1790_1820_noise_036dad69.wav,Masked Owl,chattering,2.58,11.13,noise
FR002A_00044660_20250403T050000_16kHz_1790_1820_noise_acd133eb.wav,Masked Owl,chattering,2.58,11.13,noise
FR002A_00044660_20250403T050000_16kHz_1840_1870_pitch_caa6a2d3.wav,Masked Owl,chattering,18.79,25.08,pitch
FR002A_00044660_20250403T050000_16kHz_1840_1870_pitch_7363d13e.wav,Masked Owl,chattering,18.79,25.08,pitch
FR002A_00044660_20250403T050000_16kHz_1840_1870_noise_01362811.wav,Masked Owl,chattering,18.79,25.08,noise
FR002A_00044660_20250403T050000_16kHz_1840_1870_stretch_f3d07584.wav,Masked Owl,chattering,18.79,25.08,stretch
FR002A_00044660_20250403T050000_16kHz_1840_1870_stretch_21f66a29.wav,Masked Owl,chattering,18.79,25.08,stretch
FR002A_00044660_20250403T050000_16kHz_1940_1970_noise_f800f330.wav,Masked Owl,chattering,9.61,15.58,noise
FR002A_00044660_20250403T050000_16kHz_1940_1970_noise_dda9fc8e.wav,Masked Owl,chattering,9.61,15.58,noise
FR002A_00044660_20250403T050000_16kHz_1940_1970_noise_b176cdf9.wav,Masked Owl,chattering,9.61,15.58,noise
FR002A_00044660_20250403T050000_16kHz_1940_1970_stretch_42d5d3e9.wav,Masked Owl,chattering,9.61,15.58,stretch
FR002A_00044660_20250403T050000_16kHz_2010_2040_stretch_f46db397.wav,Masked Owl,chattering,11.25,19.05,stretch
FR002A_00044660_20250403T050000_16kHz_2010_2040_stretch_09c625a8.wav,Masked Owl,chattering,11.25,19.05,stretch
FR002A_00044660_20250403T050000_16kHz_1530_1560_pitch_35ba0c40.wav,Masked Owl,chattering,0.16,15.44,pitch
FR002A_00044660_20250403T050000_16kHz_1530_1560_pitch_530cdf67.wav,Masked Owl,chattering,0.16,15.44,pitch
FR002A_00044660_20250403T050000_16kHz_1530_1560_pitch_93191fc4.wav,Masked Owl,chattering,0.16,15.44,pitch
FR002A_00044660_20250403T050000_16kHz_1530_1560_noise_7ff0a87f.wav,Masked Owl,chattering,0.16,15.44,noise
FR002A_00044660_20250403T050000_16kHz_1530_1560_noise_91843662.wav,Masked Owl,chattering,0.16,15.44,noise
FR002A_00044660_20250403T050000_16kHz_1530_1560_stretch_d44ce6ac.wav,Masked Owl,chattering,0.16,15.44,stretch
FR002A_00044660_20250403T050000_16kHz_1530_1560_stretch_10cdc11c.wav,Masked Owl,chattering,0.16,15.44,stretch
FR002A_00044660_20250403T050000_16kHz_1560_1590_pitch_df421f73.wav,Masked Owl,chattering,21.06,26.76,pitch
FR002A_00044660_20250403T050000_16kHz_1560_1590_pitch_071fe73c.wav,Masked Owl,chattering,21.06,26.76,pitch
FR002A_00044660_20250403T050000_16kHz_1560_1590_noise_a6d62fc6.wav,Masked Owl,chattering,21.06,26.76,noise
FR002A_00044660_20250403T050000_16kHz_1560_1590_noise_81ccd366.wav,Masked Owl,chattering,21.06,26.76,noise
FR002A_00044660_20250403T050000_16kHz_1560_1590_noise_fdde98ab.wav,Masked Owl,chattering,21.06,26.76,noise
FR002A_00044660_20250403T050000_16kHz_1590_1620_pitch_fe447596.wav,Masked Owl,chattering,21.61,27.15,pitch
FR002A_00044660_20250403T050000_16kHz_1590_1620_stretch_cbccfb2f.wav,Masked Owl,chattering,21.61,27.15,stretch
FR002A_00044660_20250403T050000_16kHz_1620_1650_noise_fcafabdb.wav,Masked Owl,chattering,8.93,19.2,noise
FR002A_00044660_20250403T050000_16kHz_1620_1650_noise_e49d2bbb.wav,Masked Owl,chattering,8.93,19.2,noise
FR002A_00044660_20250403T050000_16kHz_1650_1680_pitch_19584195.wav,Masked Owl,chattering,6.31,16.11,pitch
FR002A_00044660_20250403T050000_16kHz_1650_1680_pitch_1c1c7126.wav,Masked Owl,chattering,6.31,16.11,pitch
FR002A_00044660_20250403T050000_16kHz_1650_1680_pitch_63fdbb9e.wav,Masked Owl,chattering,6.31,16.11,pitch
FR002A_00044660_20250403T050000_16kHz_1650_1680_noise_b0ee81a2.wav,Masked Owl,chattering,6.31,16.11,noise
FR002A_00044660_20250403T050000_16kHz_1650_1680_noise_3a2ce088.wav,Masked Owl,chattering,6.31,16.11,noise
FR002A_00044660_20250403T050000_16kHz_1650_1680_stretch_61aa8ec2.wav,Masked Owl,chattering,6.31,16.11,stretch
FR002A_00044660_20250403T050000_16kHz_1650_1680_stretch_c889294f.wav,Masked Owl,chattering,6.31,16.11,stretch
FR002A_00044660_20250403T050000_16kHz_1680_1710_pitch_d1063dbb.wav,Masked Owl,chattering,3.37,14.26,pitch
FR002A_00044660_20250403T050000_16kHz_1680_1710_noise_84a66482.wav,Masked Owl,chattering,3.37,14.26,noise
FR002A_00044660_20250403T050000_16kHz_1680_1710_noise_12252ba6.wav,Masked Owl,chattering,3.37,14.26,noise
FR002A_00044660_20250403T050000_16kHz_1680_1710_stretch_95cd30ea.wav,Masked Owl,chattering,3.37,14.26,stretch
FR002A_00044660_20250403T050000_16kHz_1710_1740_pitch_21754c52.wav,Masked Owl,chattering,8.84,19.73,pitch
FR002A_00044660_20250403T050000_16kHz_1710_1740_pitch_635a681e.wav,Masked Owl,chattering,8.84,19.73,pitch
FR002A_00044660_20250403T050000_16kHz_1710_1740_noise_dd66f56f.wav,Masked Owl,chattering,8.84,19.73,noise
FR002A_00044660_20250403T050000_16kHz_1740_1770_pitch_6a1db049.wav,Masked Owl,chattering,10.1,18.81,pitch
FR002A_00044660_20250403T050000_16kHz_1740_1770_pitch_b5a07d5c.wav,Masked Owl,chattering,10.1,18.81,pitch
FR002A_00044660_20250403T050000_16kHz_1740_1770_pitch_4a823b43.wav,Masked Owl,chattering,10.1,18.81,pitch
FR002A_00044660_20250403T050000_16kHz_1740_1770_pitch_1dfe870d.wav,Masked Owl,chattering,10.1,18.81,pitch
FR002A_00044660_20250403T050000_16kHz_1740_1770_pitch_aa549eba.wav,Masked Owl,chattering,10.1,18.81,pitch
FR002A_00044660_20250403T050000_16kHz_1740_1770_noise_c6461740.wav,Masked Owl,chattering,10.1,18.81,noise
FR002A_00044783_20250423T010000_16kHz_2580_2610_pitch_e13c2655.wav,Masked Owl,screech,2.49,4.83,pitch
FR002A_00044783_20250423T010000_16kHz_2910_2940_pitch_0363ed93.wav,Masked Owl,screech,5.56,7.91,pitch
FR002A_00044783_20250423T010000_16kHz_2910_2940_noise_0ddd9c09.wav,Masked Owl,screech,5.56,7.91,noise
FR002A_00044783_20250423T010000_16kHz_2910_2940(1)_noise_b393a00b.wav,Masked Owl,chattering,11.46,14.07,noise
FR002A_00044783_20250423T010000_16kHz_2910_2940(1)_noise_19b6438c.wav,Masked Owl,chattering,11.46,14.07,noise
FR002A_00044783_20250423T010000_16kHz_2910_2940(1)_stretch_e0544fac.wav,Masked Owl,chattering,11.46,14.07,stretch
FR002A_00044783_20250423T010000_16kHz_2940_2970_pitch_33a7ac35.wav,Masked Owl,chattering,3.0,7.01,pitch
FR002A_00044783_20250423T010000_16kHz_2940_2970_noise_7a3feecf.wav,Masked Owl,chattering,3.0,7.01,noise
FR002A_00044783_20250423T010000_16kHz_2940_2970_stretch_0e38096f.wav,Masked Owl,chattering,3.0,7.01,stretch
FR002A_00044783_20250423T010000_16kHz_2940_2970_stretch_e615046d.wav,Masked Owl,chattering,3.0,7.01,stretch
FR002A_00044783_20250423T010000_16kHz_3330_3360(1)_pitch_5a204d81.wav,Masked Owl,chattering,22.46,25.07,pitch
FR002A_00044783_20250423T010000_16kHz_3330_3360(1)_noise_cbfd3a7b.wav,Masked Owl,chattering,22.46,25.07,noise
FR002A_00044783_20250423T010000_16kHz_3330_3360(2)_pitch_8fce2d92.wav,Masked Owl,chattering,3.98,7.2,pitch
FR002A_00044783_20250423T010000_16kHz_3330_3360(2)_pitch_2113cd4a.wav,Masked Owl,chattering,3.98,7.2,pitch
FR002A_00044783_20250423T010000_16kHz_3330_3360(2)_pitch_4f971315.wav,Masked Owl,chattering,3.98,7.2,pitch
FR002A_00044783_20250423T010000_16kHz_3330_3360(2)_noise_e4949be3.wav,Masked Owl,chattering,3.98,7.2,noise
FR002A_00044783_20250423T010000_16kHz_3330_3360(3)_noise_ab2a0802.wav,Masked Owl,chattering,25.24,27.93,noise
FR002A_00044783_20250423T010000_16kHz_3330_3360(3)_stretch_b007de6c.wav,Masked Owl,chattering,25.24,27.93,stretch
FR002A_00045551_20250403T050000_16kHz_1950_1980_pitch_8aac666a.wav,Masked Owl,chattering,10.12,13.08,pitch
FR002A_00045551_20250403T050000_16kHz_1950_1980_pitch_c153eca1.wav,Masked Owl,chattering,10.12,13.08,pitch
FR002A_00045551_20250403T050000_16kHz_1950_1980_noise_6b32975c.wav,Masked Owl,chattering,10.12,13.08,noise
FR002A_00045551_20250403T050000_16kHz_1950_1980_noise_1d9f01db.wav,Masked Owl,chattering,10.12,13.08,noise
FR002A_00045551_20250403T050000_16kHz_1950_1980_noise_57c914db.wav,Masked Owl,chattering,10.12,13.08,noise
FR002A_00045551_20250403T050000_16kHz_1950_1980_stretch_91c3d7bd.wav,Masked Owl,chattering,10.12,13.08,stretch
FR002A_00045551_20250403T050000_16kHz_3215_3245_pitch_9df15c99.wav,Masked Owl,screech,22.39,25.9,pitch
FR002A_00045551_20250403T050000_16kHz_3215_3245_pitch_8b3b48a2.wav,Masked Owl,screech,22.39,25.9,pitch
FR002A_00045551_20250403T050000_16kHz_3300_3330_stretch_b7cc112a.wav,Masked Owl,screech,6.08,8.31,stretch
FR002A_00045551_20250403T050000_16kHz_3390_3420_noise_9bdf849e.wav,Masked Owl,screech,6.43,9.48,noise
FR002A_00045551_20250403T050000_16kHz_3390_3420_stretch_cdba8094.wav,Masked Owl,screech,6.43,9.48,stretch
FR002A_00045551_20250403T050000_16kHz_3480_3510_stretch_633ad372.wav,Masked Owl,screech,10.67,12.57,stretch
FR002A_00045551_20250403T050000_16kHz_3510_3540_pitch_9eacfb9a.wav,Masked Owl,screech,26.91,29.99,pitch
FR002A_00045551_20250403T050000_16kHz_3510_3540_noise_089a17c7.wav,Masked Owl,screech,26.91,29.99,noise
FR002A_00045551_20250427T210000_16kHz_1770_1800_stretch_3fdc79e0.wav,Masked Owl,screech,18.95,22.66,stretch
FR002A_00045551_20250427T210000_16kHz_2405_2435(1)_stretch_c78d1b39.wav,Masked Owl,screech,22.18,25.54,stretch
FR002A_00045551_20250427T210000_16kHz_2405_2435(1)_stretch_f558af6e.wav,Masked Owl,screech,22.18,25.54,stretch
FR002A_00045551_20250427T210000_16kHz_2405_2435(1)_stretch_d729bbd4.wav,Masked Owl,screech,22.18,25.54,stretch
FR002A_00045551_20250427T210000_16kHz_2790_2820_pitch_4159f8f1.wav,Masked Owl,screech,22.66,24.96,pitch
FR002A_00045551_20250427T210000_16kHz_2790_2820_pitch_9d29f37c.wav,Masked Owl,screech,22.66,24.96,pitch
FR002A_00045551_20250427T210000_16kHz_2790_2820_pitch_dd5830b3.wav,Masked Owl,screech,22.66,24.96,pitch
FR002A_00045551_20250427T210000_16kHz_2790_2820_noise_a2e21a00.wav,Masked Owl,screech,22.66,24.96,noise
FR002A_00045551_20250427T210000_16kHz_2790_2820_stretch_9f541275.wav,Masked Owl,screech,22.66,24.96,stretch
FR002A_00045551_20250427T210000_16kHz_2790_2820_stretch_d8bd743d.wav,Masked Owl,screech,22.66,24.96,stretch
FR002A_00045551_20250427T210000_16kHz_2790_2820_stretch_6b065591.wav,Masked Owl,screech,22.66,24.96,stretch
FR002A_00045551_20250427T210000_16kHz_2880_2910_noise_9b1f66f1.wav,Masked Owl,screech,4.24,6.78,noise
FR002A_00045551_20250427T210000_16kHz_2880_2910_stretch_c9c1417d.wav,Masked Owl,screech,4.24,6.78,stretch
FR002A_00045551_20250427T210000_16kHz_3510_3540_noise_cbc089ff.wav,Masked Owl,screech,16.83,19.85,noise
FR002A_00045551_20250427T210000_16kHz_3510_3540_stretch_dff650c7.wav,Masked Owl,screech,16.83,19.85,stretch
FR002A_00045551_20250427T210000_16kHz_2580_2610(2)_pitch_b4749927.wav,Masked Owl,screech,18.6,20.33,pitch
FR002A_00045551_20250427T210000_16kHz_2580_2610(2)_stretch_1f796b40.wav,Masked Owl,screech,18.6,20.33,stretch
FR002A_00045551_20250427T220000_16kHz_1050_1080_pitch_374ff742.wav,Masked Owl,screech,26.12,29.45,pitch
FR002A_00045551_20250427T220000_16kHz_1050_1080_noise_31616579.wav,Masked Owl,screech,26.12,29.45,noise
FR002A_00045551_20250427T220000_16kHz_2190_2220_pitch_7e29edba.wav,Masked Owl,screech,26.18,29.37,pitch
FR002A_00045551_20250427T220000_16kHz_2910_2940_pitch_f31a94d0.wav,Masked Owl,chattering,13.77,17.16,pitch
FR002A_00045551_20250427T220000_16kHz_2910_2940_noise_396f4584.wav,Masked Owl,chattering,13.77,17.16,noise
FR002A_00045551_20250427T220000_16kHz_2910_2940_stretch_4e508955.wav,Masked Owl,chattering,13.77,17.16,stretch
FR002A_00045551_20250427T230000_16kHz_1230_1260_noise_1b005b2b.wav,Masked Owl,screech,25.27,28.27,noise
FR002A_00045551_20250427T230000_16kHz_3390_3420_pitch_5b2a6bc6.wav,Masked Owl,screech,4.31,7.73,pitch
FR002A_00045551_20250427T230000_16kHz_3360_3390_pitch_0ef2c1bd.wav,Masked Owl,screech,19.72,22.59,pitch
FR002A_00045551_20250427T230000_16kHz_3360_3390_noise_41d358af.wav,Masked Owl,screech,19.72,22.59,noise
FR002A_00045551_20250427T230000_16kHz_3360_3390_stretch_0a822bdd.wav,Masked Owl,screech,19.72,22.59,stretch
FR002A_00045551_20250427T230000_16kHz_3420_3450_pitch_89b4ca73.wav,Masked Owl,chattering,0.38,2.26,pitch
FR002A_00045551_20250427T230000_16kHz_3420_3450_noise_a6707c4e.wav,Masked Owl,chattering,0.38,2.26,noise
FR002A_00045551_20250427T230000_16kHz_3420_3450_noise_c5c580fe.wav,Masked Owl,chattering,0.38,2.26,noise
FR002A_00045551_20250427T230000_16kHz_3420_3450_stretch_9e1aa5a6.wav,Masked Owl,chattering,0.38,2.26,stretch
FR002A_00045551_20250427T230000_16kHz_3410_3440_pitch_e19a5a62.wav,Masked Owl,chattering,8.6,10.32,pitch
FR002A_00045551_20250427T230000_16kHz_3410_3440_pitch_e502f119.wav,Masked Owl,chattering,8.6,10.32,pitch
FR002A_00045551_20250427T230000_16kHz_3410_3440_noise_91fceb9e.wav,Masked Owl,chattering,8.6,10.32,noise
FR002A_00045551_20250427T230000_16kHz_3410_3440_noise_1aaf6c84.wav,Masked Owl,chattering,8.6,10.32,noise
FR002A_00045551_20250427T230000_16kHz_3410_3440_stretch_1bf00b37.wav,Masked Owl,chattering,8.6,10.32,stretch
FR002A_00045551_20250427T230000_16kHz_3450_3480_pitch_d5d0db17.wav,Masked Owl,chattering,12.09,14.34,pitch
FR002A_00045551_20250427T230000_16kHz_3450_3480_pitch_5b40b5ce.wav,Masked Owl,chattering,12.09,14.34,pitch
FR002A_00045551_20250427T230000_16kHz_3450_3480_noise_cb5b1e0e.wav,Masked Owl,chattering,12.09,14.34,noise
FR002A_00045551_20250427T230000_16kHz_3450_3480(1)_pitch_753a2b85.wav,Masked Owl,chattering,14.08,15.89,pitch
FR002A_00045551_20250427T230000_16kHz_3450_3480(1)_stretch_cfd5771d.wav,Masked Owl,chattering,14.08,15.89,stretch
FR002A_00045551_20250427T230000_16kHz_3450_3480(2)_pitch_d296258f.wav,Masked Owl,chattering,16.28,19.56,pitch
FR002A_00045551_20250427T230000_16kHz_3450_3480(2)_pitch_0336baa7.wav,Masked Owl,chattering,16.28,19.56,pitch
FR002A_00045551_20250427T230000_16kHz_3450_3480(2)_noise_21454a3c.wav,Masked Owl,chattering,16.28,19.56,noise
FR002A_00045551_20250427T230000_16kHz_3450_3480(2)_noise_e68ea697.wav,Masked Owl,chattering,16.28,19.56,noise
FR002A_00045551_20250427T230000_16kHz_3450_3480(2)_stretch_3e26785d.wav,Masked Owl,chattering,16.28,19.56,stretch
FR002A_00045551_20250427T230000_16kHz_3450_3480(2)_stretch_f261b404.wav,Masked Owl,chattering,16.28,19.56,stretch
FR002A_00045551_20250427T230000_16kHz_3480_3510(1)_stretch_d676510c.wav,Masked Owl,screech,12.34,15.26,stretch
FR002A_00045551_20250427T230000_16kHz_3540_3570_stretch_3f4a6321.wav,Masked Owl,screech,4.04,8.02,stretch
FR002A_00045551_20250427T230000_16kHz_3540_3570(1)_pitch_83a20e18.wav,Masked Owl,screech,8.2,11.13,pitch
FR002A_00045551_20250427T230000_16kHz_3540_3570(1)_noise_972ea9de.wav,Masked Owl,screech,8.2,11.13,noise
FR002A_00045551_20250428T010000_16kHz_690_720_stretch_85a6d36b.wav,Masked Owl,screech,11.47,14.1,stretch
FR002A_00045551_20250428T010000_16kHz_2040_2070_stretch_44c11e21.wav,Masked Owl,screech,14.48,17.1,stretch
FR002A_00045551_20250428T010000_16kHz_2760_2790_pitch_899b84ce.wav,Masked Owl,screech,3.6,6.34,pitch
FR002A_00045551_20250428T010000_16kHz_2760_2790_pitch_fb8df9da.wav,Masked Owl,screech,3.6,6.34,pitch
FR002A_00045551_20250428T010000_16kHz_2040_2070(1)_pitch_1c37dae2.wav,Masked Owl,chattering,19.14,24.53,pitch
FR002A_00045551_20250428T010000_16kHz_2040_2070(1)_pitch_f7202fd2.wav,Masked Owl,chattering,19.14,24.53,pitch
FR002A_00045551_20250428T010000_16kHz_2040_2070(1)_noise_4c66054d.wav,Masked Owl,chattering,19.14,24.53,noise
FR002A_00045551_20250428T010000_16kHz_2040_2070(1)_stretch_f1bce91e.wav,Masked Owl,chattering,19.14,24.53,stretch
FR002A_00045551_20250428T010000_16kHz_2040_2070(1)_stretch_8faaf026.wav,Masked Owl,chattering,19.14,24.53,stretch
FR002A_00045551_20250428T010000_16kHz_2040_2070(1)_stretch_6d00a9a9.wav,Masked Owl,chattering,19.14,24.53,stretch
FR002A_00045551_20250428T010000_16kHz_2040_2070(1)_stretch_980b143f.wav,Masked Owl,chattering,19.14,24.53,stretch
FR002A_00045551_20250428T010000_16kHz_2730_2760_pitch_21f1d0c3.wav,Masked Owl,screech,5.98,8.79,pitch
FR002A_00045551_20250428T010000_16kHz_2730_2760_stretch_f5329f72.wav,Masked Owl,screech,5.98,8.79,stretch
FR002A_00045720_20250403T050000_16kHz_1420_1450_noise_44e8c00d.wav,Masked Owl,screech,17.09,20.07,noise
FR002A_00045720_20250403T050000_16kHz_3510_3540_noise_fc6ee2c4.wav,Masked Owl,screech,14.27,17.1,noise
FR002A_00045720_20250403T050000_16kHz_1505_1535_pitch_2995c572.wav,Masked Owl,chattering,22.15,27.37,pitch
FR002A_00045720_20250403T050000_16kHz_1505_1535_noise_20441748.wav,Masked Owl,chattering,22.15,27.37,noise
FR002A_00045720_20250403T050000_16kHz_1505_1535_noise_19268549.wav,Masked Owl,chattering,22.15,27.37,noise
FR002A_00045720_20250403T050000_16kHz_1505_1535_noise_a7896b79.wav,Masked Owl,chattering,22.15,27.37,noise
FR002A_00045720_20250403T050000_16kHz_1505_1535_stretch_a06ba772.wav,Masked Owl,chattering,22.15,27.37,stretch
FR002A_00045720_20250403T050000_16kHz_1535_1565_pitch_d206fbce.wav,Masked Owl,chattering,2.9,6.59,pitch
FR002A_00045720_20250403T050000_16kHz_1535_1565_noise_b88074ba.wav,Masked Owl,chattering,2.9,6.59,noise
FR002A_00045720_20250403T050000_16kHz_1535_1565_noise_2c8659d3.wav,Masked Owl,chattering,2.9,6.59,noise
FR002A_00045720_20250403T050000_16kHz_1535_1565_noise_0f72cfc7.wav,Masked Owl,chattering,2.9,6.59,noise
FR002A_00045720_20250403T050000_16kHz_1535_1565_stretch_3dacfe90.wav,Masked Owl,chattering,2.9,6.59,stretch
FR002A_00045720_20250403T050000_16kHz_1535_1565_stretch_b31547d8.wav,Masked Owl,chattering,2.9,6.59,stretch
FR002A_00045720_20250403T050000_16kHz_1380_1410_noise_49513413.wav,Masked Owl,screech,24.68,27.58,noise
FR002A_00045720_20250403T050000_16kHz_1300_1330_pitch_dfd036ee.wav,Masked Owl,screech,18.39,20.61,pitch
FR002A_00045720_20250403T050000_16kHz_1440_1470_stretch_417d5dfd.wav,Masked Owl,screech,10.94,13.89,stretch
FR002A_00045720_20250403T050000_16kHz_1650_1680_pitch_0204c3c0.wav,Masked Owl,chattering,5.79,9.27,pitch
FR002A_00045720_20250403T050000_16kHz_1650_1680_noise_0ddf7eb8.wav,Masked Owl,chattering,5.79,9.27,noise
FR002A_00045720_20250403T050000_16kHz_1650_1680_stretch_a593bea9.wav,Masked Owl,chattering,5.79,9.27,stretch
FR002A_00045720_20250403T050000_16kHz_1680_1710_pitch_b922d3bc.wav,Masked Owl,chattering,2.91,8.09,pitch
FR002A_00045720_20250403T050000_16kHz_1680_1710_pitch_e628581a.wav,Masked Owl,chattering,2.91,8.09,pitch
FR002A_00045720_20250403T050000_16kHz_1680_1710_noise_62ca8646.wav,Masked Owl,chattering,2.91,8.09,noise
FR002A_00045720_20250403T050000_16kHz_1680_1710_noise_7f2fca48.wav,Masked Owl,chattering,2.91,8.09,noise
FR002A_00045720_20250403T050000_16kHz_1680_1710_noise_7220d13a.wav,Masked Owl,chattering,2.91,8.09,noise
FR002A_00045720_20250403T050000_16kHz_1680_1710_noise_4af0062b.wav,Masked Owl,chattering,2.91,8.09,noise
FR002A_00045720_20250403T050000_16kHz_1680_1710_stretch_1f9a3abf.wav,Masked Owl,chattering,2.91,8.09,stretch
FR002A_00045720_20250403T050000_16kHz_1710_1740_noise_a600a19a.wav,Masked Owl,chattering,9.66,13.18,noise
FR002A_00045720_20250403T050000_16kHz_1710_1740_noise_9a29c5e2.wav,Masked Owl,chattering,9.66,13.18,noise
FR002A_00045720_20250403T050000_16kHz_1710_1740_noise_a5f1ab1f.wav,Masked Owl,chattering,9.66,13.18,noise
FR002A_00045720_20250403T050000_16kHz_1710_1740_noise_73a56017.wav,Masked Owl,chattering,9.66,13.18,noise
FR002A_00045720_20250403T050000_16kHz_1770_1800_pitch_5390ae9d.wav,Masked Owl,chattering,20.62,24.9,pitch
FR002A_00045720_20250403T050000_16kHz_1770_1800_pitch_d5acae3b.wav,Masked Owl,chattering,20.62,24.9,pitch
FR002A_00045720_20250403T050000_16kHz_1770_1800_noise_916b18be.wav,Masked Owl,chattering,20.62,24.9,noise
FR002A_00045720_20250403T050000_16kHz_1770_1800_stretch_5c9b6668.wav,Masked Owl,chattering,20.62,24.9,stretch
FR002A_00045720_20250403T050000_16kHz_1770_1800_stretch_cd8d76a5.wav,Masked Owl,chattering,20.62,24.9,stretch
FR002A_00045720_20250403T050000_16kHz_1830_1860_pitch_af2828d8.wav,Masked Owl,chattering,1.69,5.85,pitch
FR002A_00045720_20250403T050000_16kHz_1830_1860_pitch_d803dd8a.wav,Masked Owl,chattering,1.69,5.85,pitch
FR002A_00045720_20250403T050000_16kHz_1830_1860_noise_93af41b0.wav,Masked Owl,chattering,1.69,5.85,noise
FR002A_00045720_20250403T050000_16kHz_1830_1860_stretch_d6263f24.wav,Masked Owl,chattering,1.69,5.85,stretch
FR002A_00045720_20250403T050000_16kHz_2130_2160_pitch_4a1c49c1.wav,Masked Owl,chattering,2.6,4.98,pitch
FR002A_00045720_20250403T050000_16kHz_2130_2160_pitch_854d9cf7.wav,Masked Owl,chattering,2.6,4.98,pitch
